;meta[language=en]
; id      |key(hex)|key(str)| text
2119067120|00000000||Place a potion in one of the consumables slots.<br><br>Hovering over your consumables slots also allows you to toggle between two active sets, allowing up to sixteen items to be stored in them simultaneously.
2119067121|00000000||Oils can prove invaluable for defeating enemies, but they slowly dry off when the weapon is not sheathed. They should only be applied when necessary.
2119067122|00000000||You also have potions and oils available - but in order to use them, you must equip them first.
2119067123|00000000||You can store weapons, armor and crafting or alchemy components in your stash for safekeeping, confident they will not be stolen or otherwise disappear.<br><br>You can access your items any time as long as your horse is close enough.<br><br>Items and money stored in your stash will automatically be used when crafting, performing alchemy or buying in shops. You can also toggle between the stash and the player inventory while in shops with the contextual buttons located at the bottom.
2119067124|00000000||All items located in your saddlebags are shown in this screen. Items shown in the screen are automatically sorted by category, depending on what tab of your inventory you have open - this can be toggled by pressing the button designated at the bottom.<br><br>The capacity of your saddlebags is limited, designated by the number and weight icon above. You can upgrade the capacity by purchasing better saddlebags at merchants.
2119067125|00000000||The contextual buttons at the bottom can be used to toggle sorting, showing you all items in your stash simultaneously or to transfer all miscellaneous items automatically, leaving armor and potions in your own inventory.
2119067126|00000000||Press <<LockAndGuard>> just before your opponent strikes to perform a counterattack with your sword or fists.<br><br>You can counter any attack, even those that you can't parry, but they will still deal some chip damage.<br><br>Combine this with your medium or long attack modifiers by tilting your movement stick forward to perform a kick counter or bash counter instead of a sword slash.<br><br>Body-contact counterattacks do not work against large enemies.
2119067127|00000000||The three red bars next to your Vitality are your Vigor Points. Vigor is the resource used to cast signs.<br><br>Vigor regenerates automatically over time, but taking damage lowers it. Each point of missing Vigor lowers melee damage by 10%.<br><br>To cast the Quen sign, hold <<ControllerCastModifier>> and press <<ModifierQuen>>
2119067128|00000000||Walk close to Vesemir and cast the sign by holding <<ControllerCastModifier>> and pressing the respective sign's button.
2119067129|00000000||Press <<CameraLock>> to select or deselect a target.<br><br>When you have a target selected, all your attacks are directed toward it and your attack distance is chosen automatically.<br><br>You don't have to select a target during combat, but doing so can help you focus on a specific opponent.<br><br>You should make sure to practice with free targeting and manually selecting your attack distance by tilting your movement stick forward while in the tutorial.
2119067130|00000000||The <font color="#CD7D03">minimap</font> in the upper right-hand corner of your display shows your current location and the surrounding area.<br><br>Underneath the minimap you'll find the <font color="#CD7D03">objectives</font> for your active quest.<br><br>The HUD will autohide, but you can bring up the minimap and quest log by using your Witcher Senses.
2119067131|00000000||You can regenerate Vitality by eating, drinking or via potions. You can speed up the regeneration process with meditation, by holding the <<PanelMeditation>> button near the fire or entering the Radial Menu, pressing <<Spare>> and passing time.<br><br>Food and drink can be placed in your Consumables slots for quick use. Press <<DrinkPotion1>> or <<DrinkPotion2>> to consume them and regenerate Vitality.<br><br>You have some food equipped in your upper Consumables slot. Press <<DrinkPotion1>> now to eat it and regenerate a portion of your Vitality over time.
2119067132|00000000||Meditation
2119067133|00000000||Meditation is a core part of the game. It is required to perform alchemy, spend skill points and to quickly regenerate vitality or simply pass time.<br><br>Meditating near an adequate fire source automatically assumes an active meditation state where you can perform alchemy. You can also start a fire yourself if you have timber in your inventory by pressing <<PanelMeditation>>.<br><br>Holding the meditation key will make you enter passive meditation without creating a fireplace even if you have timber, allowing you to level up talents or pass the time and heal without wasting resources.
2119067134|00000000||Meditation is a core part of the game. It is required to perform alchemy, spend skill points and to quickly regenerate vitality or simply pass time.<br><br>Meditating near an adequate fire source automatically assumes an active meditation state where you can perform alchemy. You can also start a fire yourself if you have timber in your inventory by entering the Radial Menu and pressing the <<Spare>> button.<br><br>Holding <<PanelMeditation>> will make you enter passive meditation without creating a fireplace even if you have timber, allowing you to level up talents or pass the time and heal without wasting resources.
2119067135|00000000||While meditating, you can quickly pass time by holding <<Sprint>>, speeding up time until you release it.<br><br>Alternatively, you can hold the <<PanelMeditation>> key to bring up the meditation clock menu which lets you meditate until the desired hour.<br><br>Meditation is also useful for lowering damage from bleeding and for raising your toxicity threshold to wait out the damaging effects of poisoning or a potion overdose.<br><br>Taking potions or applying blade oils while meditating also boosts their duration.
2119067136|00000000||Leveling talents and enhancing your gear with runes or glyphs also requires you to be meditating.<br><br>You start the game with a point in every combat and alchemy skill.<br><br>You can open the character menu by pressing <<PanelChar>> to spend your initial skill points and purchase some talents. You should do so now.
2119067137|00000000||Leveling talents and enhancing your gear with runes or glyphs also requires you to be meditating.<br><br>You start the game with a point in every combat and alchemy skill.<br><br>You can open the character menu by pressing <<FastMenu>> and navigating to it to spend your initial skill points and purchase some talents. You should do so now.
2119067138|00000000||Welcome to <font color="#CD7D03">The Witcher 3: Enhanced Edition</font>!<br><br>This tutorial will introduce the game's core elements. Each message will be saved in the <font color="#CD7D03">Glossary</font>, where you'll also find detailed information about world lore and gameplay mechanics.<br><br>The mod can also be extensively customized in the <font color="#CD7D03">Mods Menu</font> to suit your needs.<br><br>To disable tutorial messages, go to the <font color="#CD7D03">Options Menu</font>.
2119067139|00000000||Once you have gathered enough pieces of a set, you will be able to benefit from their set bonuses. Some gear even has 2 bonuses that you can have active at a time.
2119067140|00000000||The number left of the ability's description represents the number of pieces you need to wear from a set to benefit from an ability. Once you wear enough, they are automatically active.
2119067141|00000000||You are free to wander anywhere, but you might happen upon enemies you won't be able to beat. If an enemy gives you a bad feeling, maybe brew some potions and oils or return when you have better gear.
2119067142|00000000||You may happen upon some enemies that seem impossible to beat at the time. Return when you improve, have better gear or after brewing some oils and potions.
